Data;Chuva (mm);Nivel (cm);Vazão (m³/s);;;;;0
21/05/2023 22:00;--;3187,75;--;;;;;
21/05/2023 23:00;--;3187,75;--;;;;;
22/05/2023 00:00;--;3188,375;--;;;;;
22/05/2023 01:00;--;3187,75;--;;;;;
22/05/2023 02:00;--;3187,75;--;;;;;
22/05/2023 03:00;--;3187,75;--;;;;;
22/05/2023 04:00;--;3187,75;--;;;;;
22/05/2023 05:00;--;3187,75;--;;;;;
22/05/2023 06:00;--;3187,125;--;;;;;
22/05/2023 07:00;--;3187,75;--;;;;;
22/05/2023 08:00;--;3187,125;--;;;;;
22/05/2023 09:00;--;3187,125;--;;;;;
22/05/2023 10:00;--;3187,125;--;;;;;
22/05/2023 11:00;--;3187,125;--;;;;;
22/05/2023 12:00;--;3186,5;--;;;;;
22/05/2023 13:00;--;3185,875;--;;;;;
22/05/2023 14:00;--;3185,875;--;;;;;
22/05/2023 15:00;--;3185,875;--;;;;;
22/05/2023 16:00;--;3185,875;--;;;;;
22/05/2023 17:00;--;3185,875;--;;;;;
22/05/2023 18:00;--;3186,5;--;;;;;
22/05/2023 19:00;--;3186,5;--;;;;;
22/05/2023 20:00;--;3185,875;--;;;;;
22/05/2023 21:00;--;3185,875;--;;;;;
22/05/2023 22:00;--;3186,5;--;;;;;
22/05/2023 23:00;--;3186,5;--;;;;;
23/05/2023 00:00;--;3185,875;--;;;;;
23/05/2023 01:00;--;3185,25;--;;;;;
23/05/2023 02:00;--;3185,875;--;;;;;
23/05/2023 03:00;--;3185,25;--;;;;;
23/05/2023 04:00;--;3185,25;--;;;;;
23/05/2023 05:00;--;3185,25;--;;;;;
23/05/2023 06:00;--;3185,25;--;;;;;
23/05/2023 07:00;--;3185,25;--;;;;;
23/05/2023 08:00;--;3185,25;--;;;;;
23/05/2023 09:00;--;3184,625;--;;;;;
23/05/2023 10:00;--;3184;--;;;;;
23/05/2023 11:00;--;3184;--;;;;;
23/05/2023 12:00;--;3184;--;;;;;
23/05/2023 13:00;--;3183,375;--;;;;;
23/05/2023 14:00;--;3182,125;--;;;;;
23/05/2023 15:00;--;3182,125;--;;;;;
23/05/2023 16:00;--;3182,125;--;;;;;
23/05/2023 17:00;--;3182,75;--;;;;;
23/05/2023 18:00;--;3182,75;--;;;;;
23/05/2023 19:00;--;3183,375;--;;;;;
23/05/2023 20:00;--;3182,75;--;;;;;
23/05/2023 21:00;--;3182,125;--;;;;;
23/05/2023 22:00;--;3182,75;--;;;;;
23/05/2023 23:00;--;3182,125;--;;;;;
24/05/2023 00:00;--;3182,125;--;;;;;
24/05/2023 01:00;--;3181,5;--;;;;;
24/05/2023 02:00;--;3181,5;--;;;;;
24/05/2023 03:00;--;3181,5;--;;;;;
24/05/2023 04:00;--;3180,875;--;;;;;
24/05/2023 05:00;--;3180,875;--;;;;;
24/05/2023 06:00;--;3180,25;--;;;;;
24/05/2023 07:00;--;3180,25;--;;;;;
24/05/2023 08:00;--;3179,625;--;;;;;
24/05/2023 09:00;--;3179,625;--;;;;;
24/05/2023 10:00;--;3179;--;;;;;
24/05/2023 11:00;--;3178,375;--;;;;;
24/05/2023 12:00;--;3177,75;--;;;;;
24/05/2023 13:00;--;3178,375;--;;;;;
24/05/2023 14:00;--;3178,375;--;;;;;
24/05/2023 15:00;--;3177,75;--;;;;;
24/05/2023 16:00;--;3177,75;--;;;;;
24/05/2023 17:00;--;3177,75;--;;;;;
24/05/2023 18:00;--;3177,75;--;;;;;
24/05/2023 19:00;--;3178,375;--;;;;;
24/05/2023 20:00;--;3178,375;--;;;;;
24/05/2023 21:00;--;3178,375;--;;;;;
24/05/2023 22:00;--;3178,375;--;;;;;
24/05/2023 23:00;--;3179;--;;;;;
25/05/2023 00:00;--;3179;--;;;;;
25/05/2023 01:00;--;3179;--;;;;;
25/05/2023 02:00;--;3178,375;--;;;;;
25/05/2023 03:00;--;3179;--;;;;;
25/05/2023 04:00;--;3179;--;;;;;
25/05/2023 05:00;--;3178,375;--;;;;;
25/05/2023 06:00;--;3178,375;--;;;;;
25/05/2023 07:00;--;3178,375;--;;;;;
25/05/2023 08:00;--;3179;--;;;;;
25/05/2023 09:00;--;3179;--;;;;;
25/05/2023 10:00;--;3178,375;--;;;;;
25/05/2023 11:00;--;3177,75;--;;;;;
25/05/2023 12:00;--;3178,375;--;;;;;
25/05/2023 13:00;--;3177,75;--;;;;;
25/05/2023 14:00;--;3177,75;--;;;;;
25/05/2023 15:00;--;3177,75;--;;;;;
25/05/2023 16:00;--;3177,75;--;;;;;
25/05/2023 17:00;--;3177,125;--;;;;;
25/05/2023 18:00;--;3178,375;--;;;;;
25/05/2023 19:00;--;3178,375;--;;;;;
25/05/2023 20:00;--;3178,375;--;;;;;
25/05/2023 21:00;--;3178,375;--;;;;;
25/05/2023 22:00;--;3178,375;--;;;;;
25/05/2023 23:00;--;3178,375;--;;;;;
26/05/2023 00:00;--;3179;--;;;;;
26/05/2023 01:00;--;3179;--;;;;;
26/05/2023 02:00;--;3179;--;;;;;
26/05/2023 03:00;--;3179;--;;;;;
26/05/2023 04:00;--;3179;--;;;;;
26/05/2023 05:00;--;3178,375;--;;;;;
26/05/2023 06:00;--;3179;--;;;;;
26/05/2023 07:00;--;3179;--;;;;;
26/05/2023 08:00;--;3178,375;--;;;;;
26/05/2023 09:00;--;3178,375;--;;;;;
26/05/2023 10:00;--;3178,375;--;;;;;
26/05/2023 11:00;--;3177,125;--;;;;;
26/05/2023 12:00;--;3177,75;--;;;;;
26/05/2023 13:00;--;3177,75;--;;;;;
26/05/2023 14:00;--;3177,75;--;;;;;
26/05/2023 15:00;--;3177,75;--;;;;;
26/05/2023 16:00;--;3177,75;--;;;;;
26/05/2023 17:00;--;3177,75;--;;;;;
26/05/2023 18:00;--;3178,375;--;;;;;
26/05/2023 19:00;--;3178,375;--;;;;;
26/05/2023 20:00;--;3178,375;--;;;;;
26/05/2023 21:00;--;3178,375;--;;;;;
26/05/2023 22:00;--;3179;--;;;;;
26/05/2023 23:00;--;3178,375;--;;;;;
27/05/2023 00:00;--;3179;--;;;;;
27/05/2023 01:00;--;3179;--;;;;;
27/05/2023 02:00;--;3179;--;;;;;
27/05/2023 03:00;--;3179;--;;;;;
27/05/2023 04:00;--;3179;--;;;;;
27/05/2023 05:00;--;3179;--;;;;;
27/05/2023 06:00;--;3178,375;--;;;;;
27/05/2023 07:00;--;3179;--;;;;;
27/05/2023 08:00;--;3178,375;--;;;;;
27/05/2023 09:00;--;3178,375;--;;;;;
27/05/2023 10:00;--;3177,125;--;;;;;
27/05/2023 11:00;--;3176,5;--;;;;;
27/05/2023 12:00;--;3176,5;--;;;;;
27/05/2023 13:00;--;3177,125;--;;;;;
27/05/2023 14:00;--;3177,75;--;;;;;
27/05/2023 15:00;--;3177,75;--;;;;;
27/05/2023 16:00;--;3177,75;--;;;;;
27/05/2023 17:00;--;3177,75;--;;;;;
27/05/2023 18:00;--;3178,375;--;;;;;
27/05/2023 19:00;--;3179;--;;;;;
27/05/2023 20:00;--;3178,375;--;;;;;
27/05/2023 21:00;--;3178,375;--;;;;;
27/05/2023 22:00;--;3178,375;--;;;;;
27/05/2023 23:00;--;3178,375;--;;;;;
28/05/2023 00:00;--;3178,375;--;;;;;
28/05/2023 01:00;--;3179;--;;;;;
28/05/2023 02:00;--;3178,375;--;;;;;
28/05/2023 03:00;--;3179;--;;;;;
28/05/2023 04:00;--;3178,375;--;;;;;
28/05/2023 05:00;--;3179;--;;;;;
28/05/2023 06:00;--;3179;--;;;;;
28/05/2023 07:00;--;3178,375;--;;;;;
28/05/2023 08:00;--;3178,375;--;;;;;
28/05/2023 09:00;--;3178,375;--;;;;;
28/05/2023 10:00;--;3178,375;--;;;;;
28/05/2023 11:00;--;3178,375;--;;;;;
28/05/2023 12:00;--;3179;--;;;;;
28/05/2023 13:00;--;3178,375;--;;;;;
28/05/2023 14:00;--;3179,625;--;;;;;
28/05/2023 15:00;--;3179,625;--;;;;;
28/05/2023 16:00;--;3179,625;--;;;;;
28/05/2023 17:00;--;3179;--;;;;;
28/05/2023 18:00;--;3179;--;;;;;
28/05/2023 19:00;--;3179;--;;;;;
28/05/2023 20:00;--;3179;--;;;;;
28/05/2023 21:00;--;3179;--;;;;;
28/05/2023 22:00;--;3178,375;--;;;;;
28/05/2023 23:00;--;3178,375;--;;;;;
29/05/2023 00:00;--;3178,375;--;;;;;
29/05/2023 01:00;--;3177,75;--;;;;;
29/05/2023 02:00;--;3176,5;--;;;;;
29/05/2023 03:00;--;3176,5;--;;;;;
29/05/2023 04:00;--;3176,5;--;;;;;
29/05/2023 05:00;--;3175,875;--;;;;;
29/05/2023 06:00;--;3175,875;--;;;;;
29/05/2023 07:00;--;3175,25;--;;;;;
29/05/2023 08:00;--;3175,25;--;;;;;
29/05/2023 09:00;--;3175,25;--;;;;;
29/05/2023 10:00;--;3174;--;;;;;
29/05/2023 11:00;--;3172,75;--;;;;;
29/05/2023 12:00;--;3172,75;--;;;;;
29/05/2023 13:00;--;3171,5;--;;;;;
29/05/2023 14:00;--;3172,125;--;;;;;
29/05/2023 15:00;--;3171,5;--;;;;;
29/05/2023 16:00;--;3171,5;--;;;;;
29/05/2023 17:00;--;3173,375;--;;;;;
29/05/2023 18:00;--;3173,375;--;;;;;
29/05/2023 19:00;--;3173,375;--;;;;;
29/05/2023 20:00;--;3172,75;--;;;;;
29/05/2023 21:00;--;3172,75;--;;;;;
29/05/2023 22:00;--;3172,75;--;;;;;
29/05/2023 23:00;--;3172,75;--;;;;;
30/05/2023 00:00;--;3172,75;--;;;;;
30/05/2023 01:00;--;3174;--;;;;;
30/05/2023 02:00;--;3173,375;--;;;;;
30/05/2023 03:00;--;3173,375;--;;;;;
30/05/2023 04:00;--;3173,375;--;;;;;
30/05/2023 05:00;--;3173,375;--;;;;;
30/05/2023 06:00;--;3173,375;--;;;;;
30/05/2023 07:00;--;3174;--;;;;;
30/05/2023 08:00;--;3174;--;;;;;
30/05/2023 09:00;--;3174;--;;;;;
30/05/2023 10:00;--;3174;--;;;;;
30/05/2023 11:00;--;3172,75;--;;;;;
30/05/2023 12:00;--;3172,75;--;;;;;
30/05/2023 13:00;--;3172,75;--;;;;;
30/05/2023 14:00;--;3172,125;--;;;;;
30/05/2023 15:00;--;3172,75;--;;;;;
30/05/2023 16:00;--;3173,375;--;;;;;
30/05/2023 17:00;--;3174;--;;;;;
30/05/2023 18:00;--;3172,75;--;;;;;
30/05/2023 19:00;--;3174;--;;;;;
30/05/2023 20:00;--;3174;--;;;;;
30/05/2023 21:00;--;3175,25;--;;;;;
30/05/2023 22:00;--;3175,25;--;;;;;
30/05/2023 23:00;--;3175,25;--;;;;;
31/05/2023 00:00;--;3175,25;--;;;;;
31/05/2023 01:00;--;3174;--;;;;;
31/05/2023 02:00;--;3174;--;;;;;
31/05/2023 03:00;--;3174;--;;;;;
31/05/2023 04:00;--;3173,375;--;;;;;
31/05/2023 05:00;--;3173,375;--;;;;;
31/05/2023 06:00;--;3173,375;--;;;;;
31/05/2023 07:00;--;3172,75;--;;;;;
31/05/2023 08:00;--;3173,375;--;;;;;
31/05/2023 09:00;--;3172,75;--;;;;;
31/05/2023 10:00;--;3172,75;--;;;;;
31/05/2023 11:00;--;3172,75;--;;;;;
31/05/2023 12:00;--;3172,125;--;;;;;
31/05/2023 13:00;--;3172,125;--;;;;;
31/05/2023 14:00;--;3172,125;--;;;;;
31/05/2023 15:00;--;3172,125;--;;;;;
31/05/2023 16:00;--;3172,75;--;;;;;
31/05/2023 17:00;--;3173,375;--;;;;;
31/05/2023 18:00;--;3173,375;--;;;;;
31/05/2023 19:00;--;3173,375;--;;;;;
31/05/2023 20:00;--;3174;--;;;;;
31/05/2023 21:00;--;3175,25;--;;;;;
31/05/2023 22:00;--;3175,25;--;;;;;
31/05/2023 23:00;--;3175,25;--;;;;;
01/06/2023 00:00;--;3175,25;--;;;;;
01/06/2023 01:00;--;3175,25;--;;;;;
01/06/2023 02:00;--;3175,875;--;;;;;
01/06/2023 03:00;--;3175,875;--;;;;;
01/06/2023 04:00;--;3175,875;--;;;;;
01/06/2023 05:00;--;3176,5;--;;;;;
01/06/2023 06:00;--;3175,875;--;;;;;
01/06/2023 07:00;--;3176,5;--;;;;;
01/06/2023 08:00;--;3176,5;--;;;;;
01/06/2023 09:00;--;3176,5;--;;;;;
01/06/2023 10:00;--;3175,875;--;;;;;
01/06/2023 11:00;--;3175,875;--;;;;;
01/06/2023 12:00;--;3175,25;--;;;;;
01/06/2023 13:00;--;3175,875;--;;;;;
01/06/2023 14:00;--;3176,5;--;;;;;
01/06/2023 15:00;--;3176,5;--;;;;;
01/06/2023 16:00;--;3176,5;--;;;;;
01/06/2023 17:00;--;3175,875;--;;;;;
01/06/2023 18:00;--;3176,5;--;;;;;
01/06/2023 19:00;--;3177,125;--;;;;;
01/06/2023 20:00;--;3177,75;--;;;;;
01/06/2023 21:00;--;3177,75;--;;;;;
01/06/2023 22:00;--;3178,375;--;;;;;
01/06/2023 23:00;--;3178,375;--;;;;;
02/06/2023 00:00;--;3178,375;--;;;;;
02/06/2023 01:00;--;3178,375;--;;;;;
02/06/2023 02:00;--;3178,375;--;;;;;
02/06/2023 03:00;--;3179,625;--;;;;;
02/06/2023 04:00;--;3179;--;;;;;
02/06/2023 05:00;--;3179,625;--;;;;;
02/06/2023 06:00;--;3179;--;;;;;
02/06/2023 07:00;--;3179,625;--;;;;;
02/06/2023 08:00;--;3179,625;--;;;;;
02/06/2023 09:00;--;3179,625;--;;;;;
02/06/2023 10:00;--;3179,625;--;;;;;
02/06/2023 11:00;--;3180,25;--;;;;;
02/06/2023 12:00;--;3180,25;--;;;;;
02/06/2023 13:00;--;3179,625;--;;;;;
02/06/2023 14:00;--;3179,625;--;;;;;
02/06/2023 15:00;--;3180,25;--;;;;;
02/06/2023 16:00;--;3179,625;--;;;;;
02/06/2023 17:00;--;3180,25;--;;;;;
02/06/2023 18:00;--;3180,25;--;;;;;
02/06/2023 19:00;--;3180,25;--;;;;;
02/06/2023 20:00;--;3180,875;--;;;;;
02/06/2023 21:00;--;3180,875;--;;;;;
02/06/2023 22:00;--;3180,875;--;;;;;
02/06/2023 23:00;--;3180,875;--;;;;;
03/06/2023 00:00;--;3180,875;--;;;;;
03/06/2023 01:00;--;3181,5;--;;;;;
03/06/2023 02:00;--;3181,5;--;;;;;
03/06/2023 03:00;--;3182,125;--;;;;;
03/06/2023 04:00;--;3181,5;--;;;;;
03/06/2023 05:00;--;3182,125;--;;;;;
03/06/2023 06:00;--;3182,75;--;;;;;
03/06/2023 07:00;--;3182,125;--;;;;;
03/06/2023 08:00;--;3182,125;--;;;;;
03/06/2023 09:00;--;3182,125;--;;;;;
03/06/2023 10:00;--;3182,75;--;;;;;
03/06/2023 11:00;--;3182,75;--;;;;;
03/06/2023 12:00;--;3182,125;--;;;;;
03/06/2023 13:00;--;3181,5;--;;;;;
03/06/2023 14:00;--;3180,25;--;;;;;
03/06/2023 15:00;--;3181,5;--;;;;;
03/06/2023 16:00;--;3182,75;--;;;;;
03/06/2023 17:00;--;3184;--;;;;;
03/06/2023 18:00;--;3184,625;--;;;;;
03/06/2023 19:00;--;3184;--;;;;;
03/06/2023 20:00;--;3184,625;--;;;;;
03/06/2023 21:00;--;3184,625;--;;;;;
03/06/2023 22:00;--;3185,25;--;;;;;
03/06/2023 23:00;--;3184,625;--;;;;;
04/06/2023 00:00;--;3185,25;--;;;;;
04/06/2023 01:00;--;3184;--;;;;;
04/06/2023 02:00;--;3184,625;--;;;;;
04/06/2023 03:00;--;3184,625;--;;;;;
04/06/2023 04:00;--;3184,625;--;;;;;
04/06/2023 05:00;--;3184,625;--;;;;;
04/06/2023 06:00;--;3185,25;--;;;;;
04/06/2023 07:00;--;3185,25;--;;;;;
04/06/2023 08:00;--;3185,875;--;;;;;
04/06/2023 09:00;--;3185,875;--;;;;;
04/06/2023 10:00;--;3187,125;--;;;;;
04/06/2023 11:00;--;3187,125;--;;;;;
04/06/2023 12:00;--;3187,125;--;;;;;
04/06/2023 13:00;--;3187,75;--;;;;;
04/06/2023 14:00;--;3187,75;--;;;;;
04/06/2023 15:00;--;3187,125;--;;;;;
04/06/2023 16:00;--;3187,75;--;;;;;
04/06/2023 17:00;--;3189;--;;;;;
04/06/2023 18:00;--;3189;--;;;;;
04/06/2023 19:00;--;3189,625;--;;;;;
04/06/2023 20:00;--;3189,625;--;;;;;
04/06/2023 21:00;--;3189,625;--;;;;;
04/06/2023 22:00;--;3189,625;--;;;;;
04/06/2023 23:00;--;3189;--;;;;;
05/06/2023 00:00;--;3190,25;--;;;;;
05/06/2023 01:00;--;3190,25;--;;;;;
05/06/2023 02:00;--;3190,25;--;;;;;
05/06/2023 03:00;--;3190,25;--;;;;;
05/06/2023 04:00;--;3190,25;--;;;;;
05/06/2023 05:00;--;3190,25;--;;;;;
05/06/2023 06:00;--;3190,875;--;;;;;
05/06/2023 07:00;--;3190,875;--;;;;;
05/06/2023 08:00;--;3190,875;--;;;;;
05/06/2023 09:00;--;3191,5;--;;;;;
05/06/2023 10:00;--;3190,875;--;;;;;
05/06/2023 11:00;--;3190,25;--;;;;;
05/06/2023 12:00;--;3190,875;--;;;;;
05/06/2023 13:00;--;3190,875;--;;;;;
05/06/2023 14:00;--;3190,875;--;;;;;
05/06/2023 15:00;--;3190,25;--;;;;;
05/06/2023 16:00;--;3190,875;--;;;;;
05/06/2023 17:00;--;3190,875;--;;;;;
05/06/2023 18:00;--;3191,5;--;;;;;
05/06/2023 19:00;--;3190,875;--;;;;;
05/06/2023 20:00;--;3192,125;--;;;;;
05/06/2023 21:00;--;3192,125;--;;;;;
05/06/2023 22:00;--;3192,125;--;;;;;
05/06/2023 23:00;--;3192,125;--;;;;;
06/06/2023 00:00;--;3192,125;--;;;;;
06/06/2023 01:00;--;3192,125;--;;;;;
06/06/2023 02:00;--;3192,125;--;;;;;
06/06/2023 03:00;--;3192,125;--;;;;;
06/06/2023 04:00;--;3192,125;--;;;;;
06/06/2023 05:00;--;3192,125;--;;;;;
06/06/2023 06:00;--;3192,125;--;;;;;
06/06/2023 07:00;--;3192,75;--;;;;;
06/06/2023 08:00;--;3192,125;--;;;;;
06/06/2023 09:00;--;3192,125;--;;;;;
06/06/2023 10:00;--;3191,5;--;;;;;
06/06/2023 11:00;--;3191,5;--;;;;;
06/06/2023 12:00;--;3192,125;--;;;;;
06/06/2023 13:00;--;3192,125;--;;;;;
06/06/2023 14:00;--;3192,125;--;;;;;
06/06/2023 15:00;--;3192,125;--;;;;;
06/06/2023 16:00;--;3192,75;--;;;;;
06/06/2023 17:00;--;3192,125;--;;;;;
06/06/2023 18:00;--;3191,5;--;;;;;
06/06/2023 19:00;--;3191,5;--;;;;;
06/06/2023 20:00;--;3192,125;--;;;;;
06/06/2023 21:00;--;3192,75;--;;;;;
06/06/2023 22:00;--;3194;--;;;;;
06/06/2023 23:00;--;3193,375;--;;;;;
07/06/2023 00:00;--;3194;--;;;;;
07/06/2023 01:00;--;3194;--;;;;;
07/06/2023 02:00;--;3194;--;;;;;
07/06/2023 03:00;--;3193,375;--;;;;;
07/06/2023 04:00;--;3193,375;--;;;;;
07/06/2023 05:00;--;3193,375;--;;;;;
07/06/2023 06:00;--;3194;--;;;;;
07/06/2023 07:00;--;3194;--;;;;;
07/06/2023 08:00;--;3194;--;;;;;
07/06/2023 09:00;--;3194;--;;;;;
07/06/2023 10:00;--;3193,375;--;;;;;
07/06/2023 11:00;--;3193,375;--;;;;;
07/06/2023 12:00;--;3193,375;--;;;;;
07/06/2023 13:00;--;3193,375;--;;;;;
07/06/2023 14:00;--;3193,375;--;;;;;
07/06/2023 15:00;--;3193,375;--;;;;;
07/06/2023 16:00;--;3194;--;;;;;
07/06/2023 17:00;--;3194;--;;;;;
07/06/2023 18:00;--;3195,25;--;;;;;
07/06/2023 19:00;--;3194;--;;;;;
07/06/2023 20:00;--;3195,25;--;;;;;
07/06/2023 21:00;--;3195,25;--;;;;;
07/06/2023 22:00;--;3195,25;--;;;;;
07/06/2023 23:00;--;3195,25;--;;;;;
08/06/2023 00:00;--;3195,25;--;;;;;
08/06/2023 01:00;--;3195,25;--;;;;;
08/06/2023 02:00;--;3195,875;--;;;;;
08/06/2023 03:00;--;3195,875;--;;;;;
08/06/2023 04:00;--;3195,875;--;;;;;
08/06/2023 05:00;--;3196,5;--;;;;;
08/06/2023 06:00;--;3197,125;--;;;;;
08/06/2023 07:00;--;3197,125;--;;;;;
08/06/2023 08:00;--;3197,125;--;;;;;
08/06/2023 09:00;--;3199;--;;;;;
08/06/2023 10:00;--;3199,625;--;;;;;
08/06/2023 11:00;--;3199,625;--;;;;;
08/06/2023 12:00;--;3200,875;--;;;;;
08/06/2023 13:00;--;3202,125;--;;;;;
08/06/2023 14:00;--;3202,75;--;;;;;
08/06/2023 15:00;--;3203,375;--;;;;;
08/06/2023 16:00;--;3204;--;;;;;
08/06/2023 17:00;--;3204;--;;;;;
08/06/2023 18:00;--;3204;--;;;;;
08/06/2023 19:00;--;3205,25;--;;;;;
08/06/2023 20:00;--;3206,5;--;;;;;
08/06/2023 21:00;--;3205,875;--;;;;;
08/06/2023 22:00;--;3206,5;--;;;;;
08/06/2023 23:00;--;3207,125;--;;;;;
09/06/2023 00:00;--;3207,75;--;;;;;
09/06/2023 01:00;--;3207,125;--;;;;;
09/06/2023 02:00;--;3207,125;--;;;;;
09/06/2023 03:00;--;3207,125;--;;;;;
09/06/2023 04:00;--;3207,75;--;;;;;
09/06/2023 05:00;--;3207,125;--;;;;;
09/06/2023 06:00;--;3207,125;--;;;;;
09/06/2023 07:00;--;3207,125;--;;;;;
09/06/2023 08:00;--;3207,75;--;;;;;
09/06/2023 09:00;--;3207,125;--;;;;;
09/06/2023 10:00;--;3207,125;--;;;;;
09/06/2023 11:00;--;3206,5;--;;;;;
09/06/2023 12:00;--;3205,875;--;;;;;
09/06/2023 13:00;--;3206,5;--;;;;;
09/06/2023 14:00;--;3207,125;--;;;;;
09/06/2023 15:00;--;3206,5;--;;;;;
09/06/2023 16:00;--;3207,125;--;;;;;
09/06/2023 17:00;--;3205,875;--;;;;;
09/06/2023 18:00;--;3206,5;--;;;;;
09/06/2023 19:00;--;3207,75;--;;;;;
09/06/2023 20:00;--;3208,375;--;;;;;
09/06/2023 21:00;--;3208,375;--;;;;;
09/06/2023 22:00;--;3208,375;--;;;;;
09/06/2023 23:00;--;3207,75;--;;;;;
10/06/2023 00:00;--;3209;--;;;;;
10/06/2023 01:00;--;3208,375;--;;;;;
10/06/2023 02:00;--;3208,375;--;;;;;
10/06/2023 03:00;--;3208,375;--;;;;;
10/06/2023 04:00;--;3208,375;--;;;;;
10/06/2023 05:00;--;3208,375;--;;;;;
10/06/2023 06:00;--;3208,375;--;;;;;
10/06/2023 07:00;--;3208,375;--;;;;;
10/06/2023 08:00;--;3208,375;--;;;;;
10/06/2023 09:00;--;3207,125;--;;;;;
10/06/2023 10:00;--;3207,125;--;;;;;
10/06/2023 11:00;--;3207,125;--;;;;;
10/06/2023 12:00;--;3207,125;--;;;;;
10/06/2023 13:00;--;3207,75;--;;;;;
10/06/2023 14:00;--;3207,75;--;;;;;
10/06/2023 15:00;--;3207,75;--;;;;;
10/06/2023 16:00;--;3207,75;--;;;;;
10/06/2023 17:00;--;3208,375;--;;;;;
10/06/2023 18:00;--;3209;--;;;;;
10/06/2023 19:00;--;3210,25;--;;;;;
10/06/2023 20:00;--;3209;--;;;;;
10/06/2023 21:00;--;3209,625;--;;;;;
10/06/2023 22:00;--;3209,625;--;;;;;
10/06/2023 23:00;--;3209;--;;;;;
11/06/2023 00:00;--;3209,625;--;;;;;
11/06/2023 01:00;--;3209,625;--;;;;;
11/06/2023 02:00;--;3209,625;--;;;;;
11/06/2023 03:00;--;3209,625;--;;;;;
11/06/2023 04:00;--;3209,625;--;;;;;
11/06/2023 05:00;--;3210,25;--;;;;;
11/06/2023 06:00;--;3209,625;--;;;;;
11/06/2023 07:00;--;3211,5;--;;;;;
11/06/2023 08:00;--;3210,875;--;;;;;
11/06/2023 09:00;--;3210,875;--;;;;;
11/06/2023 10:00;--;3210,875;--;;;;;
11/06/2023 11:00;--;3211,5;--;;;;;
11/06/2023 12:00;--;3211,5;--;;;;;
11/06/2023 13:00;--;3212,125;--;;;;;
11/06/2023 14:00;--;3212,75;--;;;;;
11/06/2023 15:00;--;3213,375;--;;;;;
11/06/2023 16:00;--;3213,375;--;;;;;
11/06/2023 17:00;--;3213,375;--;;;;;
11/06/2023 18:00;--;3213,375;--;;;;;
11/06/2023 19:00;--;3214,625;--;;;;;
11/06/2023 20:00;--;3214,625;--;;;;;
11/06/2023 21:00;--;3212,75;--;;;;;
11/06/2023 22:00;--;3213,375;--;;;;;
11/06/2023 23:00;--;3214,625;--;;;;;
12/06/2023 00:00;--;3213,375;--;;;;;
12/06/2023 01:00;--;3213,375;--;;;;;
12/06/2023 02:00;--;3213,375;--;;;;;
12/06/2023 03:00;--;3213,375;--;;;;;
12/06/2023 04:00;--;3213,375;--;;;;;
12/06/2023 05:00;--;3213,375;--;;;;;
12/06/2023 06:00;--;3213,375;--;;;;;
12/06/2023 07:00;--;3213,375;--;;;;;
12/06/2023 08:00;--;3213,375;--;;;;;
12/06/2023 09:00;--;3213,375;--;;;;;
12/06/2023 10:00;--;3212,125;--;;;;;
12/06/2023 11:00;--;3212,125;--;;;;;
12/06/2023 12:00;--;3212,125;--;;;;;
12/06/2023 13:00;--;3212,75;--;;;;;
12/06/2023 14:00;--;3213,375;--;;;;;
12/06/2023 15:00;--;3213,375;--;;;;;
12/06/2023 16:00;--;3214,625;--;;;;;
12/06/2023 17:00;--;3215,25;--;;;;;
12/06/2023 18:00;--;3215,25;--;;;;;
12/06/2023 19:00;--;3214,625;--;;;;;
12/06/2023 20:00;--;3215,25;--;;;;;
12/06/2023 21:00;--;3214,625;--;;;;;
12/06/2023 22:00;--;3214,625;--;;;;;
12/06/2023 23:00;--;3214,625;--;;;;;
13/06/2023 00:00;--;3213,375;--;;;;;
13/06/2023 01:00;--;3214,625;--;;;;;
13/06/2023 02:00;--;3213,375;--;;;;;
13/06/2023 03:00;--;3214,625;--;;;;;
13/06/2023 04:00;--;3214,625;--;;;;;
13/06/2023 05:00;--;3214,625;--;;;;;
13/06/2023 06:00;--;3213,375;--;;;;;
13/06/2023 07:00;--;3214,625;--;;;;;
13/06/2023 08:00;--;3214,625;--;;;;;
13/06/2023 09:00;--;0;--;;;;;
13/06/2023 10:00;--;0;--;;;;;
13/06/2023 11:00;--;3212,75;--;;;;;
13/06/2023 12:00;--;3212,75;--;;;;;
13/06/2023 13:00;--;3212,125;--;;;;;
13/06/2023 14:00;--;3212,75;--;;;;;
13/06/2023 15:00;--;3212,75;--;;;;;
13/06/2023 16:00;--;3212,75;--;;;;;
13/06/2023 17:00;--;3213,375;--;;;;;
13/06/2023 18:00;--;3212,75;--;;;;;
13/06/2023 19:00;--;3212,75;--;;;;;
13/06/2023 20:00;--;3213,375;--;;;;;
13/06/2023 21:00;--;3213,375;--;;;;;
13/06/2023 22:00;--;3213,375;--;;;;;
13/06/2023 23:00;--;3213,375;--;;;;;
14/06/2023 00:00;--;3213,375;--;;;;;
14/06/2023 01:00;--;3213,375;--;;;;;
14/06/2023 02:00;--;3213,375;--;;;;;
14/06/2023 03:00;--;3212,75;--;;;;;
14/06/2023 04:00;--;3213,375;--;;;;;
14/06/2023 05:00;--;3213,375;--;;;;;
14/06/2023 06:00;--;3213,375;--;;;;;
14/06/2023 07:00;--;3213,375;--;;;;;
14/06/2023 08:00;--;3212,75;--;;;;;
14/06/2023 09:00;--;3212,125;--;;;;;
14/06/2023 10:00;--;3211,5;--;;;;;
